vid,name
沙眼衣原体抗体,沙眼衣原体抗体
维生素H,维生素H
甲状腺吸碘率试验,甲状腺吸碘率试验
睾酮,睾酮
腹水检查,腹水检查
Bryan试验,Bryan试验
血清补体C3裂解物测定（C3SP）,血清补体C3裂解物测定（C3SP）
体外异种授精实验,体外异种授精实验
脑脊液亮氨酸-脑啡肽,脑脊液亮氨酸-脑啡肽
粪中结晶,粪中结晶
全血铬,全血铬
生殖道分泌物培养,生殖道分泌物培养
维生素B6（VitB6）,维生素B6（VitB6）
血清补体C4,血清补体C4
握力体重指数,握力体重指数
碱性胚胎蛋白,碱性胚胎蛋白
胰腺特异性抗原（PaA）,胰腺特异性抗原（PaA）
克利曼征,克利曼征
血清α-L-岩藻糖苷酶（α-FU）,血清α-L-岩藻糖苷酶（α-FU）
唾液醛固酮,唾液醛固酮
抗双链脱氧核糖核酸抗体（dsDNA）,抗双链脱氧核糖核酸抗体（dsDNA）
尿液去甲肾上腺素,尿液去甲肾上腺素
尿酸度,尿酸度
髋外旋外展试验,髋外旋外展试验
肛门指检,肛门指检
经支气管镜肺活检,经支气管镜肺活检
不随意运动检查,不随意运动检查
坐位体前屈测试,坐位体前屈测试
粪便显微镜检查,粪便显微镜检查
雌二醇,雌二醇
维生素B1,维生素B1
粪便中的卟啉,粪便中的卟啉
链激酶-链道酶试验,链激酶-链道酶试验
精子运动速度,精子运动速度
胰腺外分泌功能试验,胰腺外分泌功能试验
痰液气味,痰液气味
新斯的明试验,新斯的明试验
血吸虫皮内试验,血吸虫皮内试验
速发型变态反应皮肤测试,速发型变态反应皮肤测试
血浆17-羟孕酮（17-OHP）,血浆17-羟孕酮（17-OHP）
α1-抗胰蛋白酶,α1-抗胰蛋白酶
T4/T8比值,T4/T8比值
狼疮性抗凝因子,狼疮性抗凝因子
梅毒确诊试验,梅毒确诊试验
尿C肽,尿C肽
抗凝血酶Ⅲ活性和抗凝血酶Ⅲ抗原,抗凝血酶Ⅲ活性和抗凝血酶Ⅲ抗原
小肠造影,小肠造影
髋关节弹响试验,髋关节弹响试验
尿糖（GLU）,尿糖（GLU）
白细胞介素4（iL-4）,白细胞介素4（iL-4）
中性粒细胞比例(NEUT%),中性粒细胞比例(NEUT%)
手背浅静脉充盈度,手背浅静脉充盈度
石蕊牛乳试验,石蕊牛乳试验
痰液中细胞分类,痰液中细胞分类
血吸虫斑点酶联免疫吸附试验,血吸虫斑点酶联免疫吸附试验
血清胆碱酯酶（CHE）,血清胆碱酯酶（CHE）
经阴道超声,经阴道超声
胰胚抗原,胰胚抗原
三叉神经的面部感觉检查,三叉神经的面部感觉检查
脑脊液细胞计数（CST）,脑脊液细胞计数（CST）
眼功能检查,眼功能检查
血清肌酸激酶,血清肌酸激酶
烟碱,烟碱
糖链抗原50,糖链抗原50
血浆维生素B12,血浆维生素B12
冈达征,冈达征
"血清钙（Ca2+,Ca）","血清钙（Ca2+,Ca）"
精液酸度,精液酸度
瑞斯托霉素辅因子活性检测,瑞斯托霉素辅因子活性检测
等流量容积,等流量容积
尿游离皮质醇,尿游离皮质醇
乙肝病毒学指标,乙肝病毒学指标
科德曼征,科德曼征
输卵管酚磺酞通畅试验,输卵管酚磺酞通畅试验
血浆酮体,血浆酮体
甲型肝炎抗原,甲型肝炎抗原
血清脂蛋白-α,血清脂蛋白-α
嗜中性分叶核粒细胞数,嗜中性分叶核粒细胞数
肝区腹膜摩擦感,肝区腹膜摩擦感
血清免疫球蛋白G亚类,血清免疫球蛋白G亚类
脊柱检查,脊柱检查
口腔X光片检查,口腔X光片检查
血清补体C3裂解产物,血清补体C3裂解产物
药物刺激试验,药物刺激试验
内镜下胆道减压,内镜下胆道减压
痰液中分泌型IgA,痰液中分泌型IgA
"尿中白细胞（WBC,LEU）","尿中白细胞（WBC,LEU）"
"c-erbB-2基因检测（c-erbB-2,neu,HER-2）","c-erbB-2基因检测（c-erbB-2,neu,HER-2）"
指总伸肌肌力试验,指总伸肌肌力试验
丁型肝炎抗体,丁型肝炎抗体
血清苯丙氨酸（Phe）,血清苯丙氨酸（Phe）
角膜染色法,角膜染色法
膀胱残余尿量测定,膀胱残余尿量测定
溴隐亭（BCT）抑制PRL试验,溴隐亭（BCT）抑制PRL试验
磁共振波谱分析,磁共振波谱分析
尿微量清蛋白,尿微量清蛋白
肺通气功能,肺通气功能
脂肪酶,脂肪酶
血小板第Ⅳ因子,血小板第Ⅳ因子
胎儿生物物理相评分,胎儿生物物理相评分
醋酸AS-茶酚酯酶染色,醋酸AS-茶酚酯酶染色
飞行员体格检查,飞行员体格检查
脑脊液髓鞘碱性蛋白片段,脑脊液髓鞘碱性蛋白片段
高钠试验,高钠试验
面神经的味觉检查,面神经的味觉检查
尿浓缩与稀释功能试验,尿浓缩与稀释功能试验
跟骨叩击试验,跟骨叩击试验
血磷脂（PL）,血磷脂（PL）
阴道妇科常规检查,阴道妇科常规检查
中段尿细菌培养计数,中段尿细菌培养计数
抗甲型肝炎病毒IgA抗体,抗甲型肝炎病毒IgA抗体
脑脊液结合型髓鞘碱性蛋白,脑脊液结合型髓鞘碱性蛋白
脑脊液培养+药敏试验,脑脊液培养+药敏试验
肩外展摆动试验,肩外展摆动试验
乳酸与丙酮酸比值,乳酸与丙酮酸比值
纤维胃镜检查,纤维胃镜检查
子宫位置,子宫位置
α2-妊娠相关蛋白,α2-妊娠相关蛋白
红细胞葡萄糖磷酸异构酶,红细胞葡萄糖磷酸异构酶
血清醛缩酶同工酶,血清醛缩酶同工酶
氧化酶试验,氧化酶试验
幽门螺旋杆菌血清学测试,幽门螺旋杆菌血清学测试
脑脊液谷氨酰胺,脑脊液谷氨酰胺
小儿角膜检查法,小儿角膜检查法
腰背痛体格检查,腰背痛体格检查
包皮包茎检查,包皮包茎检查
最大胃酸分泌量测定（MAO）,最大胃酸分泌量测定（MAO）
小白鼠毒力试验,小白鼠毒力试验
肩关节外展试验,肩关节外展试验
微量补体溶血敏感试验,微量补体溶血敏感试验
颅脑MRI检查,颅脑MRI检查
甲状腺B型超声检查,甲状腺B型超声检查
高考体检,高考体检
四肢的骨和关节平片,四肢的骨和关节平片
孕激素,孕激素
尿比重（SG）,尿比重（SG）
高密度脂蛋白胆固醇(HDL-C),高密度脂蛋白胆固醇(HDL-C)
肾静态显像,肾静态显像
昼夜尿比重试验,昼夜尿比重试验
