vid,name
颈椎关节的根性疼痛,颈椎关节的根性疼痛
尿酸结晶,尿酸结晶
硬腭呈半圆形隆起,硬腭呈半圆形隆起
头晕耳鸣,头晕耳鸣
反复发作性头痛,反复发作性头痛
癌细胞逆行播散,癌细胞逆行播散
厌食,厌食
肩胛带和上肢疼痛,肩胛带和上肢疼痛
定位体征,定位体征
趾短小,趾短小
煤尘或胆固醇结...,煤尘或胆固醇结...
脑软化,脑软化
紫斑,紫斑
勃起时间短,勃起时间短
尿隐血,尿隐血
口腔粘膜上白色...,口腔粘膜上白色...
基因融合,基因融合
腓肠肌撕裂,腓肠肌撕裂
喉咙溃疡,喉咙溃疡
手指僵硬,手指僵硬
下腰部疼痛,下腰部疼痛
晨起肥皮肿,晨起肥皮肿
猥亵行为,猥亵行为
情感淡漠,情感淡漠
写字或拿小物品困难,写字或拿小物品困难
经期便血,经期便血
唾液粘稠,唾液粘稠
失血过多,失血过多
自主神经反射,自主神经反射
进行性肉芽性溃疡坏死,进行性肉芽性溃疡坏死
励银智,励银智
角膜晶状体粘连,角膜晶状体粘连
气管纵隔和心脏...,气管纵隔和心脏...
尿道变粗变硬,尿道变粗变硬
骶椎腰化,骶椎腰化
维生素K缺乏,维生素K缺乏
泪腺脱垂,泪腺脱垂
食管扩张,食管扩张
复杂性尿路感染,复杂性尿路感染
肛区为皮肤覆盖,肛区为皮肤覆盖
脐周脓性分泌物较多,脐周脓性分泌物较多
XA-现象,XA-现象
脊髓休克,脊髓休克
变应性咳嗽,变应性咳嗽
收缩压下降,收缩压下降
肾功能衰竭,肾功能衰竭
咳出带臭味的干痂,咳出带臭味的干痂
眼痛,眼痛
胆总管结石,胆总管结石
男性小腹痛,男性小腹痛
颈动脉搏动减弱或消失,颈动脉搏动减弱或消失
口鼻血性分泌物,口鼻血性分泌物
脓尿,脓尿
肛门出血,肛门出血
大腿内侧红斑,大腿内侧红斑
头晕,头晕
反复感染,反复感染
胸椎畸形,胸椎畸形
阵发性夜间呼吸困难,阵发性夜间呼吸困难
吞咽干食物时胸...,吞咽干食物时胸...
黑蒙,黑蒙
泌尿道破裂,泌尿道破裂
腹部中线处肿块,腹部中线处肿块
咽部有散在灰白...,咽部有散在灰白...
月经周期改变,月经周期改变
尿磷,尿磷
液体平衡失调,液体平衡失调
生化妊娠,生化妊娠
经期推迟,经期推迟
继发性纤溶功能增强,继发性纤溶功能增强
肝肾亏虚,肝肾亏虚
晕眩,晕眩
肺容量减小,肺容量减小
咽颊部烧伤,咽颊部烧伤
眼疲劳,眼疲劳
睑结膜出现灰白色膜,睑结膜出现灰白色膜
骨髓浆细胞增多,骨髓浆细胞增多
腹腔感染,腹腔感染
慢性静脉功能不全,慢性静脉功能不全
胃黏膜充血水肿,胃黏膜充血水肿
鼻唇沟加深,鼻唇沟加深
难免流产或不可...,难免流产或不可...
口鼻生疮,口鼻生疮
倒睫,倒睫
血管性痴呆,血管性痴呆
散脉,散脉
耳溢液,耳溢液
面部畸形,面部畸形
脑疝,脑疝
死骨,死骨
足内翻,足内翻
智能减退,智能减退
脐带脱落后伤口...,脐带脱落后伤口...
气体弥散功能下降,气体弥散功能下降
消化道穿孔,消化道穿孔
藏毛窦,藏毛窦
意识障碍,意识障碍
抽动障碍,抽动障碍
肠穿孔,肠穿孔
下腹绞痛,下腹绞痛
生长缓慢,生长缓慢
眼睑下垂,眼睑下垂
卵巢积液,卵巢积液
情感倒错,情感倒错
涂锐,涂锐
地图样骨缺损,地图样骨缺损
围产期心肌病变,围产期心肌病变
角膜有菌苔或溃疡,角膜有菌苔或溃疡
出血利坏死,出血利坏死
乳头发炎,乳头发炎
猝死,猝死
流鼻涕,流鼻涕
光感性皮肤损害,光感性皮肤损害
“三偏”症,“三偏”症
截瘫,截瘫
小脑畸形,小脑畸形
产妇颈背酸痛,产妇颈背酸痛
阴道流血过多,阴道流血过多
吐黄水,吐黄水
心力贮备减少,心力贮备减少
先兆子宫破裂,先兆子宫破裂
胎儿酒精影响,胎儿酒精影响
去大脑强直,去大脑强直
鼻咽癌的远处转移,鼻咽癌的远处转移
心理性性功能障碍,心理性性功能障碍
肾小管酸化功能障碍,肾小管酸化功能障碍
痰呈白色黏稠胶冻状,痰呈白色黏稠胶冻状
婴儿出牙延迟,婴儿出牙延迟
呼吸性酸中毒,呼吸性酸中毒
盆腔下垂感,盆腔下垂感
鼻端缺损,鼻端缺损
中指不明原因痛,中指不明原因痛
苑玉梅,苑玉梅
性欲减退,性欲减退
口腔黏膜溃疡,口腔黏膜溃疡
复合性溃疡,复合性溃疡
反应迟钝,反应迟钝
盲肠阿米巴肉芽肿,盲肠阿米巴肉芽肿
面颊及上胸部充血,面颊及上胸部充血
晕机,晕机
情绪性进食,情绪性进食
新生儿眼屎多,新生儿眼屎多
肛周皮肤潮红,肛周皮肤潮红
肢体或躯干姿势异常,肢体或躯干姿势异常
肾上腺皮质良性...,肾上腺皮质良性...
腹股沟区可复性肿块,腹股沟区可复性肿块
局部淋巴结肿大,局部淋巴结肿大
食道粘膜水肿充血,食道粘膜水肿充血
震颤,震颤
Korsako...,Korsako...
岳加峰,岳加峰
耳前庭听觉失衡,耳前庭听觉失衡
老年性震颤,老年性震颤
脊柱裂,脊柱裂
贫血,贫血
痉挛性截瘫步态,痉挛性截瘫步态
术后急性精神障碍,术后急性精神障碍
盆腔肿块,盆腔肿块
角膜上皮糜烂,角膜上皮糜烂
知觉消失,知觉消失
嗅觉障碍,嗅觉障碍
畏光,畏光
指(趾)和小腿...,指(趾)和小腿...
足背及胫后动脉...,足背及胫后动脉...
思虑伤脾,思虑伤脾
冠状动脉窃血现象,冠状动脉窃血现象
性交困难,性交困难
剧烈运动后腰痛,剧烈运动后腰痛
豆瑞克,豆瑞克
血管杂音,血管杂音
传导性腹痛,传导性腹痛
扁桃体小或缺如,扁桃体小或缺如
久病亏损,久病亏损
精虚血弱,精虚血弱
会阴溃疡,会阴溃疡
神经肌肉症状,神经肌肉症状
指甲厚脆且多裂纹,指甲厚脆且多裂纹
肾损害,肾损害
视盘倾斜,视盘倾斜
胸口痛,胸口痛
芤脉,芤脉
豆瑞,豆瑞
神经根损伤,神经根损伤
外周血管减少,外周血管减少
学习障碍,学习障碍
斜形骨折,斜形骨折
心包转移,心包转移
头颅向上生长呈塔形,头颅向上生长呈塔形
不能转颈,不能转颈
耳垂过大,耳垂过大
走动性自动症,走动性自动症
两眼干涩,两眼干涩
吸气时有蝉鸣音,吸气时有蝉鸣音
肠道血管畸形,肠道血管畸形
大便呈青黑色,大便呈青黑色
感觉分离,感觉分离
体肺循环栓塞,体肺循环栓塞
伸膝障碍,伸膝障碍
增生性瘢痕,增生性瘢痕
耳闷,耳闷
腹痛伴便血,腹痛伴便血
倒地笑,倒地笑
闫会星,闫会星
眼白出现红点,眼白出现红点
烧伤创面焦痂提...,烧伤创面焦痂提...
耸肩喘息,耸肩喘息
色素性胆结石,色素性胆结石
去首高血压,去首高血压
帆状胎盘,帆状胎盘
脊髓横贯损害,脊髓横贯损害
脂肪泻,脂肪泻
胰源性腹痛,胰源性腹痛
新生儿青紫,新生儿青紫
粪便带绿色,粪便带绿色
快感缺乏,快感缺乏
直肠疼痛,直肠疼痛
急性房颤,急性房颤
尿道瘘,尿道瘘
胸膜肥厚,胸膜肥厚
摩擦型性变态,摩擦型性变态
瘫痪,瘫痪
颈部强硬,颈部强硬
脏器变小,脏器变小
血胸,血胸
晶状体突出,晶状体突出
扁平型骨盆,扁平型骨盆
耻骨联合分离,耻骨联合分离
腭异常,腭异常
肝静脉病变,肝静脉病变
鼻子长痘,鼻子长痘
舌苔厚腻,舌苔厚腻
药疹,药疹
尿道刺痒,尿道刺痒
异位妊娠,异位妊娠
异常子宫出血,异常子宫出血
胎动改变,胎动改变
胎心率异常,胎心率异常
结膜干燥斑,结膜干燥斑
结膜充血,结膜充血
胸骨裂,胸骨裂
足穿孔,足穿孔
面部浮肿,面部浮肿
湿性坏疽,湿性坏疽
掌跖角化过度,掌跖角化过度
浑身忽冷忽热,浑身忽冷忽热
小儿双下肢蜷曲,小儿双下肢蜷曲
面肌萎缩,面肌萎缩
呼气困难,呼气困难
无运动或感觉障...,无运动或感觉障...
胆道运动功能障碍,胆道运动功能障碍
心包缩窄,心包缩窄
颈椎肥大,颈椎肥大
进食异常,进食异常
主动脉环扩张,主动脉环扩张
胸腹壁浅在条索...,胸腹壁浅在条索...
咯血伴黄疸,咯血伴黄疸
心悸伴消瘦、腹泻,心悸伴消瘦、腹泻
腹部肿块,腹部肿块
儿童型肌张力障碍,儿童型肌张力障碍
生命体征改变,生命体征改变
鼻痒,鼻痒
打喷嚏,打喷嚏
乳腺组织肥厚,乳腺组织肥厚
舌炎,舌炎
发热伴寒战,发热伴寒战
肾脏受累,肾脏受累
鼓膜瘢痕化,鼓膜瘢痕化
肛门夜间奇痒,肛门夜间奇痒
脉搏细速,脉搏细速
腕关节囊状的突起,腕关节囊状的突起
肛门松弛,肛门松弛
脓包,脓包
角质层过度增厚,角质层过度增厚
耳聋,耳聋
肢端角化,肢端角化
眼结膜黑变,眼结膜黑变
耳垂缺损,耳垂缺损
血虚,血虚
肛周皮肤有湿疹,肛周皮肤有湿疹
手臂肌肉萎缩,手臂肌肉萎缩
颧骨额骨下陷,颧骨额骨下陷
骨髓象左移现象,骨髓象左移现象
氮质血症,氮质血症
遗尿,遗尿
吞咽时胸痛,吞咽时胸痛
深部性头痛,深部性头痛
睡瘫症,睡瘫症
胸膜转移,胸膜转移
肌肉坏死,肌肉坏死
脑白质萎缩,脑白质萎缩
腰部僵直感,腰部僵直感
鼻裂,鼻裂
反复发作抑郁症,反复发作抑郁症
烫伤,烫伤
脑桥小脑角综合征,脑桥小脑角综合征
口唇青紫,口唇青紫
流行性肌痛,流行性肌痛
胸椎疼痛,胸椎疼痛
乳腺胀痛,乳腺胀痛
婴儿厌食,婴儿厌食
指甲很短,指甲很短
阑尾穿孔,阑尾穿孔
无用感,无用感
持续性肠绞痛,持续性肠绞痛
消化道激惹,消化道激惹
意识短暂中断,意识短暂中断
年轻女性心悸胸闷,年轻女性心悸胸闷
吮乳困难,吮乳困难
鼻翼两侧脱皮,鼻翼两侧脱皮
下肢放射痛,下肢放射痛
胆囊收缩功能不良,胆囊收缩功能不良
心脏性猝死,心脏性猝死
发炎,发炎
鳞屑,鳞屑
维生素缺乏,维生素缺乏
眼肌麻痹,眼肌麻痹
老年人高粘血症,老年人高粘血症
腰酸,腰酸
骨及软组织肥大,骨及软组织肥大
肛乳头肥大,肛乳头肥大
儿童尿床,儿童尿床
肾后性肾衰,肾后性肾衰
持续性胸部疼痛...,持续性胸部疼痛...
甲状腺功能低下,甲状腺功能低下
胸膜增厚,胸膜增厚
胆绞痛,胆绞痛
下巴长痘,下巴长痘
椎节后缘有骨刺形成,椎节后缘有骨刺形成
电击样剧痛,电击样剧痛
覃初丹,覃初丹
膝及小腿部有广...,膝及小腿部有广...
胱氨酸储积症,胱氨酸储积症
肘痛,肘痛
鼻端肥大,鼻端肥大
钙离子内流,钙离子内流
肢体远端出现腕垂踝垂,肢体远端出现腕垂踝垂
上半身消瘦，下...,上半身消瘦，下...
瘙痒,瘙痒
端坐呼吸,端坐呼吸
视空间功能受损,视空间功能受损
静止性结石,静止性结石
鸟嘴样尖鼻,鸟嘴样尖鼻
盆腔沉重感,盆腔沉重感
占思乔,占思乔
反复生殖器溃疡,反复生殖器溃疡
肝功能衰竭,肝功能衰竭
排尿过程中发生晕厥,排尿过程中发生晕厥
肌纤维颤搐,肌纤维颤搐
气管间隙形成肿块,气管间隙形成肿块
不明原因发热,不明原因发热
感觉性共济失调,感觉性共济失调
上肢及面部血管...,上肢及面部血管...
女性小腹疼痛,女性小腹疼痛
肠壅积,肠壅积
视物变形,视物变形
跌倒发作,跌倒发作
粘膜有粘着性白斑,粘膜有粘着性白斑
小儿睡眠不好,小儿睡眠不好
纤维结构不良,纤维结构不良
右腿酸痛,右腿酸痛
弥漫性脂肪变性,弥漫性脂肪变性
老年妇女乳房增大,老年妇女乳房增大
胸部丘疹,胸部丘疹
扭伤,扭伤
头颈部活动受限,头颈部活动受限
桡骨茎突剧痛,桡骨茎突剧痛
胆汁排泄受阻,胆汁排泄受阻
指甲呈筒形,指甲呈筒形
太阳穴痛,太阳穴痛
下腹坠胀,下腹坠胀
鼻中隔穿孔,鼻中隔穿孔
色素脱失,色素脱失
尾骨压痛及异常活动,尾骨压痛及异常活动
逆向型房室折返...,逆向型房室折返...
溶酶体酶缺陷,溶酶体酶缺陷
猩红热面容,猩红热面容
炎性损害,炎性损害
婴儿含吮时乳头...,婴儿含吮时乳头...
新生儿两眼上翻凝视,新生儿两眼上翻凝视
犬吠样咳嗽,犬吠样咳嗽
泡样水肿,泡样水肿
阴茎疼痛,阴茎疼痛
口角肌肉的抽搐,口角肌肉的抽搐
髌前空虚感,髌前空虚感
人格解体,人格解体
面、头、颈、肩...,面、头、颈、肩...
外阴瘙痒,外阴瘙痒
脉搏快而弱,脉搏快而弱
胸椎腰化,胸椎腰化
髋关节脱位,髋关节脱位
骨盆损伤,骨盆损伤
手下垂时皮肤呈灰蓝色,手下垂时皮肤呈灰蓝色
巨肠症,巨肠症
颞骨隆起,颞骨隆起
脐周明显红肿变硬,脐周明显红肿变硬
精神运动性兴奋,精神运动性兴奋
腕银叉状畸形,腕银叉状畸形
甲状旁腺功能亢进,甲状旁腺功能亢进
胸骨后疼痛,胸骨后疼痛
胫骨假关节形成,胫骨假关节形成
腹式反常呼吸,腹式反常呼吸
发烧,发烧
黑便,黑便
进行性消瘦,进行性消瘦
睡后手指出现麻...,睡后手指出现麻...
眼干,眼干
思考困难感,思考困难感
沟裂增宽,沟裂增宽
QRS波宽大畸形,QRS波宽大畸形
扁桃体充血肥大,扁桃体充血肥大
肛腺分泌减少,肛腺分泌减少
咳嗽,咳嗽
阴道入口粘膜撕裂,阴道入口粘膜撕裂
儿童期过度生长,儿童期过度生长
点头征,点头征
子宫有局限性轻压痛,子宫有局限性轻压痛
前庭神经受损,前庭神经受损
贫血貌,贫血貌
过劳,过劳
气道高反应性,气道高反应性
肾内动脉变细或阻塞,肾内动脉变细或阻塞
肺部转移,肺部转移
绝经期面红,绝经期面红
淋巴管淤积,淋巴管淤积
胆囊结石,胆囊结石
爪甲和甲床表现...,爪甲和甲床表现...
镇静药中毒,镇静药中毒
小儿臀部瘙痒,小儿臀部瘙痒
多发性针尖样瘀点,多发性针尖样瘀点
股动脉枪击音,股动脉枪击音
骨蒸潮热,骨蒸潮热
肾动脉阻塞,肾动脉阻塞
囊性肿块,囊性肿块
尿痛,尿痛
食管反流症状,食管反流症状
囊肿壁薄且内含...,囊肿壁薄且内含...
淀粉样变性,淀粉样变性
长段升主动脉发育不全,长段升主动脉发育不全
咽炎、舌炎、龈炎,咽炎、舌炎、龈炎
视神经乳头苍白,视神经乳头苍白
髋、膝、肘部呈...,髋、膝、肘部呈...
髌后捻发音,髌后捻发音
基底节出血,基底节出血
颅内高压,颅内高压
蛔虫感染,蛔虫感染
眼前冒火花或眼前闪光,眼前冒火花或眼前闪光
胸口紧绷,胸口紧绷
异嗜酸癖,异嗜酸癖
韧带骨化,韧带骨化
肝下垂,肝下垂
肌肉硬结,肌肉硬结
梦幻觉,梦幻觉
心室纤颤,心室纤颤
耻骨上痛,耻骨上痛
指端及指(趾)...,指端及指(趾)...
有机磷中毒,有机磷中毒
咽部慢性充血,咽部慢性充血
反复肺炎,反复肺炎
前臂和腕部的疼痛,前臂和腕部的疼痛
视近困难,视近困难
扁平足,扁平足
重度黄疸,重度黄疸
脓鼻涕增多且不易擤尽,脓鼻涕增多且不易擤尽
胃壁肌层缺损,胃壁肌层缺损
变应性鼻炎,变应性鼻炎
臂痛,臂痛
角膜表面三角形胬肉,角膜表面三角形胬肉
指(趾)甲缺失,指(趾)甲缺失
眼结膜水肿及角膜溃疡,眼结膜水肿及角膜溃疡
肌肉紧张性疼痛,肌肉紧张性疼痛
波动性听力减退,波动性听力减退
椎间盘脱出,椎间盘脱出
肢体短缩畸形,肢体短缩畸形
鼻腔干燥及结痂,鼻腔干燥及结痂
肝肾阴虚,肝肾阴虚
定位神经体征,定位神经体征
急性呼吸窘迫综合征,急性呼吸窘迫综合征
无汗腺导管角质...,无汗腺导管角质...
心肌梗死,心肌梗死
尿不尽,尿不尽
鼻唇沟变浅,鼻唇沟变浅
烧伤创面淡黄色...,烧伤创面淡黄色...
肌肉发育不良,肌肉发育不良
下肢无力,下肢无力
胆囊运动障碍,胆囊运动障碍
胸痛伴冷汗,胸痛伴冷汗
帅冬怡,帅冬怡
牙龈深红或暗红色,牙龈深红或暗红色
胫骨压痛,胫骨压痛
呼吸气为腐臭味,呼吸气为腐臭味
近曲小管受累,近曲小管受累
卵圆孔闭合不全,卵圆孔闭合不全
退离休综合症,退离休综合症
中度痛,中度痛
排气多,排气多
鼻衄,鼻衄
月经稀少,月经稀少
功能性头痛,功能性头痛
肝被膜紧张,肝被膜紧张
言语紊乱,言语紊乱
夹层血肿,夹层血肿
风寒湿痹,风寒湿痹
心尖部第1心音亢进,心尖部第1心音亢进
良性假肥大型肌...,良性假肥大型肌...
股神经损害,股神经损害
横膈低平,横膈低平
消化性溃疡,消化性溃疡
手与手指胀满感,手与手指胀满感
尿频伴尿急和尿痛,尿频伴尿急和尿痛
低位腰痛,低位腰痛
脓血性白带,脓血性白带
牙齿呈棕黑色,牙齿呈棕黑色
