vid,name
养血清脑丸,养血清脑丸
妇科止痒胶囊,妇科止痒胶囊
妇炎清洗剂,妇炎清洗剂
硫酸镁注射液,硫酸镁注射液
复方地蒽酚软膏,复方地蒽酚软膏
伏立康唑胶囊,伏立康唑胶囊
注射用环磷酰胺,注射用环磷酰胺
还原型谷胱甘肽滴眼液,还原型谷胱甘肽滴眼液
盐酸利托君注射液,盐酸利托君注射液
甲苯咪唑咀嚼片,甲苯咪唑咀嚼片
重组赖脯胰岛素注射液,重组赖脯胰岛素注射液
甲苯磺酸妥舒沙星片,甲苯磺酸妥舒沙星片
酒石酸美托洛尔注射液,酒石酸美托洛尔注射液
前列地尔注射液,前列地尔注射液
肿节风注射液,肿节风注射液
马来酸曲美布汀分散片,马来酸曲美布汀分散片
止血宁胶囊,止血宁胶囊
双唑泰栓,双唑泰栓
富马酸酮替芬滴鼻液,富马酸酮替芬滴鼻液
注射用重组人生长激素,注射用重组人生长激素
左乙拉西坦片,左乙拉西坦片
蜡样芽孢杆菌活菌胶囊,蜡样芽孢杆菌活菌胶囊
济生橘核丸,济生橘核丸
七鞭回春乐胶囊,七鞭回春乐胶囊
肠内营养混悬液(TPF),肠内营养混悬液(TPF)
伤科跌打丸,伤科跌打丸
注射用甲氨蝶呤,注射用甲氨蝶呤
盐酸安非他酮缓释片,盐酸安非他酮缓释片
注射用环磷腺苷葡胺,注射用环磷腺苷葡胺
四君子颗粒,四君子颗粒
大蒜素软胶囊,大蒜素软胶囊
十一味金色丸,十一味金色丸
保胎无忧片,保胎无忧片
注射用盐酸尼莫司汀,注射用盐酸尼莫司汀
伊曲康唑分散片,伊曲康唑分散片
复方樟脑乳膏,复方樟脑乳膏
磷霉素钙甲氧苄啶胶囊,磷霉素钙甲氧苄啶胶囊
肾石通丸,肾石通丸
千金止带丸,千金止带丸
暖宫七味丸,暖宫七味丸
鬼臼毒素酊,鬼臼毒素酊
泛昔洛韦分散片,泛昔洛韦分散片
天芝草胶囊,天芝草胶囊
乳酶生片,乳酶生片
头孢丙烯分散片,头孢丙烯分散片
盐酸多奈哌齐胶囊,盐酸多奈哌齐胶囊
盐酸美西律片,盐酸美西律片
丁桂儿脐贴,丁桂儿脐贴
丙硫氧嘧啶肠溶片,丙硫氧嘧啶肠溶片
关节镇痛膏,关节镇痛膏
健脾补血颗粒,健脾补血颗粒
伊班膦酸钠注射液,伊班膦酸钠注射液
肛安栓,肛安栓
双氢青蒿素哌喹片,双氢青蒿素哌喹片
跳骨片,跳骨片
注射用胰激肽原酶,注射用胰激肽原酶
18注射液,18注射液
娃娃宁泡腾片,娃娃宁泡腾片
祛风止痒口服液,祛风止痒口服液
吗替麦考酚酯分散片,吗替麦考酚酯分散片
吉他霉素片,吉他霉素片
愈美胶囊,愈美胶囊
复方双金痔疮膏,复方双金痔疮膏
珊瑚癣净,珊瑚癣净
复方甘草酸铵注射液,复方甘草酸铵注射液
拉莫三嗪片,拉莫三嗪片
心宝丸,心宝丸
头孢地尼胶囊,头孢地尼胶囊
腰痛宁胶囊,腰痛宁胶囊
香菇多糖胶囊,香菇多糖胶囊
乳酸左氧氟沙星分散片,乳酸左氧氟沙星分散片
盐酸多塞平片,盐酸多塞平片
蒿甲醚注射液,蒿甲醚注射液
精制狗皮膏,精制狗皮膏
前列康舒胶囊,前列康舒胶囊
黄精赞育胶囊,黄精赞育胶囊
盐酸硫必利氯化钠注射液,盐酸硫必利氯化钠注射液
硫酸特布他林雾化液,硫酸特布他林雾化液
新霉素氟轻松乳膏,新霉素氟轻松乳膏
接骨丸,接骨丸
丁硼乳膏,丁硼乳膏
盐酸氨基葡萄糖颗粒,盐酸氨基葡萄糖颗粒
柴胡注射液,柴胡注射液
黄体酮栓,黄体酮栓
别嘌醇片,别嘌醇片
复方雪莲胶囊,复方雪莲胶囊
晕可平糖浆,晕可平糖浆
盐酸沙格雷酯片,盐酸沙格雷酯片
依托泊苷软胶囊,依托泊苷软胶囊
羧甲司坦口服溶液,羧甲司坦口服溶液
骨化三醇胶丸,骨化三醇胶丸
康复新液,康复新液
甘露消渴胶囊,甘露消渴胶囊
华法林钠片,华法林钠片
化痰平喘片,化痰平喘片
利福定胶囊,利福定胶囊
硫酸亚铁缓释片,硫酸亚铁缓释片
复方猴头颗粒,复方猴头颗粒
复方双花口服液,复方双花口服液
天紫红女金胶囊,天紫红女金胶囊
头孢呋辛酯胶囊,头孢呋辛酯胶囊
脾氨肽口服冻干粉,脾氨肽口服冻干粉
双羊喉痹通颗粒,双羊喉痹通颗粒
银贝止咳颗粒,银贝止咳颗粒
乳酸左氧氟沙星片,乳酸左氧氟沙星片
注射用美洛西林钠舒巴坦钠,注射用美洛西林钠舒巴坦钠
人用狂犬病疫苗(鸡胚细胞),人用狂犬病疫苗(鸡胚细胞)
如意定喘丸,如意定喘丸
吡嘧司特钾片,吡嘧司特钾片
SP,SP
经带宁胶囊,经带宁胶囊
注射用盐酸博莱霉素,注射用盐酸博莱霉素
碘糖丸,碘糖丸
十全大补膏,十全大补膏
维A酸片,维A酸片
苯甲酸苄酯凝胶,苯甲酸苄酯凝胶
曲匹布通片,曲匹布通片
盐酸莫西沙星氯化钠注射液,盐酸莫西沙星氯化钠注射液
生血宁片,生血宁片
氯霉素胶囊,氯霉素胶囊
注射用核黄素磷酸钠,注射用核黄素磷酸钠
更年安胶囊,更年安胶囊
茶碱缓释胶囊,茶碱缓释胶囊
十一酸睾酮胶丸,十一酸睾酮胶丸
缬沙坦胶囊,缬沙坦胶囊
排石利胆颗粒,排石利胆颗粒
注射用重组人凝血因子VIII,注射用重组人凝血因子VIII
吲哚美辛软膏,吲哚美辛软膏
首乌延寿片,首乌延寿片
阿苯达唑片,阿苯达唑片
醒脑安神片,醒脑安神片
注射用替卡西林钠克拉维酸钾,注射用替卡西林钠克拉维酸钾
顺铂注射液,顺铂注射液
三七片,三七片
盐酸消旋山莨菪碱注射液,盐酸消旋山莨菪碱注射液
雌二醇屈螺酮片,雌二醇屈螺酮片
苦参碱氯化钠注射液,苦参碱氯化钠注射液
头孢妥仑匹酯片,头孢妥仑匹酯片
麦角隐亭咖啡因口服液,麦角隐亭咖啡因口服液
醋酸可的松片,醋酸可的松片
百合固金丸,百合固金丸
元七骨痛酊,元七骨痛酊
四妙丸,四妙丸
注射用果糖二磷酸钠,注射用果糖二磷酸钠
天蓉益肾合剂,天蓉益肾合剂
伸筋丹胶囊,伸筋丹胶囊
维生素E、C颗粒,维生素E、C颗粒
米索前列醇片,米索前列醇片
注射用二巯丁二钠,注射用二巯丁二钠
囊虫丸,囊虫丸
温胃舒泡腾片,温胃舒泡腾片
TPSPA,TPSPA
渴乐宁胶囊,渴乐宁胶囊
甲钴胺分散片,甲钴胺分散片
妇炎平胶囊,妇炎平胶囊
维生素BT片,维生素BT片
粉剂,粉剂
盐酸伐昔洛韦片,盐酸伐昔洛韦片
胆胃康胶囊,胆胃康胶囊
新癀片,新癀片
肠炎宁糖浆,肠炎宁糖浆
复方消旋山莨菪碱滴眼液,复方消旋山莨菪碱滴眼液
氯化氨基汞软膏,氯化氨基汞软膏
沙格列汀片,沙格列汀片
参龙宁心胶囊,参龙宁心胶囊
龙凤宝胶囊,龙凤宝胶囊
小儿麻甘颗粒,小儿麻甘颗粒
小儿氨酚黄那敏颗粒,小儿氨酚黄那敏颗粒
依卡倍特钠颗粒,依卡倍特钠颗粒
维U颠茄铝镁片,维U颠茄铝镁片
肿节风软胶囊,肿节风软胶囊
沙丁胺醇气雾剂,沙丁胺醇气雾剂
螺旋藻片,螺旋藻片
维生素B6注射液,维生素B6注射液
赛霉安乳膏,赛霉安乳膏
盐酸地匹福林滴眼液,盐酸地匹福林滴眼液
双料喉风散,双料喉风散
注射用重组人干扰素γ,注射用重组人干扰素γ
天麻蜜环菌片,天麻蜜环菌片
乳宁片,乳宁片
成人装,成人装
美沙拉秦肠溶片,美沙拉秦肠溶片
刺五加脑灵胶囊,刺五加脑灵胶囊
盐酸仑氨西林片,盐酸仑氨西林片
马洛替酯缓释片,马洛替酯缓释片
巴氯芬片,巴氯芬片
开塞露,开塞露
清热安宫丸,清热安宫丸
氨酪酸片,氨酪酸片
牛黄宁宫片,牛黄宁宫片
小儿止泻片,小儿止泻片
除翳明目片,除翳明目片
普卢利沙星片,普卢利沙星片
醋酸甲地孕酮片,醋酸甲地孕酮片
伊曲康唑胶囊,伊曲康唑胶囊
奥利司他胶囊,奥利司他胶囊
盐酸洛非西定片,盐酸洛非西定片
羚羊角口服液,羚羊角口服液
乳康片,乳康片
安胎丸,安胎丸
氢溴酸东莨菪碱片,氢溴酸东莨菪碱片
重组促卵泡素β注射液,重组促卵泡素β注射液
复明胶囊,复明胶囊
盐酸奥昔布宁缓释片,盐酸奥昔布宁缓释片
内消瘰疬丸,内消瘰疬丸
克林霉素磷酸酯阴道泡腾片,克林霉素磷酸酯阴道泡腾片
乌蛇止痒丸,乌蛇止痒丸
重组牛碱性成纤维细胞生长因子滴眼液,重组牛碱性成纤维细胞生长因子滴眼液
胶体果胶铋胶囊,胶体果胶铋胶囊
盐酸利托君片,盐酸利托君片
生尔发糖浆,生尔发糖浆
益脉康片,益脉康片
阿昔洛韦凝胶,阿昔洛韦凝胶
胆炎康胶囊,胆炎康胶囊
熊胆黄芩滴眼液,熊胆黄芩滴眼液
盐酸克林霉素棕榈酸酯干混悬剂,盐酸克林霉素棕榈酸酯干混悬剂
硝呋太尔制霉素阴道软胶囊,硝呋太尔制霉素阴道软胶囊
阿托伐他汀钙分散片,阿托伐他汀钙分散片
尼莫地平软胶囊,尼莫地平软胶囊
盐酸胺碘酮片,盐酸胺碘酮片
肌氨肽苷注射液,肌氨肽苷注射液
右旋糖酐40葡萄糖注射液,右旋糖酐40葡萄糖注射液
赖氨葡锌颗粒,赖氨葡锌颗粒
左卡尼汀口服溶液,左卡尼汀口服溶液
风湿痛药酒,风湿痛药酒
小儿乳酸菌素片,小儿乳酸菌素片
叶酸片,叶酸片
金黄抱龙丸,金黄抱龙丸
白消安片,白消安片
舒必利片,舒必利片
复方托吡卡胺滴眼液,复方托吡卡胺滴眼液
白及颗粒,白及颗粒
注射用重组人促卵泡激素,注射用重组人促卵泡激素
保胎无忧散,保胎无忧散
冰矾清毒生肌散,冰矾清毒生肌散
复方酮康唑软膏,复方酮康唑软膏
法罗培南钠胶囊,法罗培南钠胶囊
小儿化毒胶囊,小儿化毒胶囊
养正消积胶囊,养正消积胶囊
氟氯西林钠胶囊,氟氯西林钠胶囊
依帕司他胶囊,依帕司他胶囊
维生素E胶丸,维生素E胶丸
便秘通软膏,便秘通软膏
羚羊感冒片,羚羊感冒片
消结安胶囊,消结安胶囊
锝[99mTc]司它比注射液,锝[99mTc]司它比注射液
胃康灵胶囊,胃康灵胶囊
克林霉素磷酸酯注射液,克林霉素磷酸酯注射液
玉屏风口服液,玉屏风口服液
倍芪腹泻贴,倍芪腹泻贴
参术儿康糖浆,参术儿康糖浆
甲磺酸伊马替尼胶囊,甲磺酸伊马替尼胶囊
盐酸地芬尼多片,盐酸地芬尼多片
盐酸氨溴索片,盐酸氨溴索片
克霉唑溶液,克霉唑溶液
杞枣口服液,杞枣口服液
麦迪霉素片,麦迪霉素片
长春西汀片,长春西汀片
板蓝根颗粒,板蓝根颗粒
注射用甲泼尼龙琥珀酸钠,注射用甲泼尼龙琥珀酸钠
夏枯草片,夏枯草片
小儿盐酸赖氨酸颗粒,小儿盐酸赖氨酸颗粒
通天口服液,通天口服液
重组人干扰素α2a栓,重组人干扰素α2a栓
头痛定糖浆,头痛定糖浆
通络生骨胶囊,通络生骨胶囊
五维B颗粒,五维B颗粒
注射用阿洛西林钠,注射用阿洛西林钠
补肾斑龙片,补肾斑龙片
注射用氨酪酸,注射用氨酪酸
咳特灵片,咳特灵片
抑亢丸,抑亢丸
复方吡拉西坦脑蛋白水解物片,复方吡拉西坦脑蛋白水解物片
妇洁舒洗液,妇洁舒洗液
当归龙荟片,当归龙荟片
腰痹通胶囊,腰痹通胶囊
白金丸,白金丸
注射用降纤酶,注射用降纤酶
左卡尼汀注射液,左卡尼汀注射液
参棘软膏,参棘软膏
疏风活络片,疏风活络片
建曲,建曲
克痒敏醑,克痒敏醑
清脑降压胶囊,清脑降压胶囊
罗红霉素胶囊,罗红霉素胶囊
重组人表皮生长因子衍生物滴眼液,重组人表皮生长因子衍生物滴眼液
固肾安胎丸,固肾安胎丸
单硝酸异山梨酯缓释片,单硝酸异山梨酯缓释片
速效救心丸,速效救心丸
维A酸乳膏,维A酸乳膏
丹参片,丹参片
天麻素胶囊,天麻素胶囊
外用重组人表皮生长因子,外用重组人表皮生长因子
格列吡嗪片,格列吡嗪片
复方苦木消炎片,复方苦木消炎片
盐酸萘替芬乳膏,盐酸萘替芬乳膏
匹多莫德颗粒剂,匹多莫德颗粒剂
补中益气颗粒,补中益气颗粒
盐酸阿罗洛尔片,盐酸阿罗洛尔片
更年舒片,更年舒片
卡前列甲酯栓,卡前列甲酯栓
磁朱丸,磁朱丸
盐酸西替利嗪片,盐酸西替利嗪片
维胺酯维E乳膏,维胺酯维E乳膏
龙骨颈椎胶囊,龙骨颈椎胶囊
福康片,福康片
红芪口服液,红芪口服液
葫芦素片,葫芦素片
止痛化癥颗粒,止痛化癥颗粒
硫酸阿托品注射液,硫酸阿托品注射液
妇炎康复胶囊,妇炎康复胶囊
林旦乳膏,林旦乳膏
十一味甘露胶囊,十一味甘露胶囊
异甘草酸镁注射液,异甘草酸镁注射液
盐酸替利定口服溶液,盐酸替利定口服溶液
异维A酸软胶囊,异维A酸软胶囊
氨肽素片,氨肽素片
骨筋丸胶囊,骨筋丸胶囊
左乙拉西坦口服溶液,左乙拉西坦口服溶液
注射用盐酸多柔比星,注射用盐酸多柔比星
六味壮骨颗粒,六味壮骨颗粒
复方氯化钠注射液,复方氯化钠注射液
氟比洛芬酯注射液,氟比洛芬酯注射液
参灵通络胶囊,参灵通络胶囊
前列舒乐软胶囊,前列舒乐软胶囊
止血宝颗粒,止血宝颗粒
三七血伤宁散,三七血伤宁散
肠胃宁胶囊,肠胃宁胶囊
伊血安颗粒,伊血安颗粒
心脑欣丸,心脑欣丸
还少丹,还少丹
小儿智力糖浆,小儿智力糖浆
米诺地尔喷雾剂,米诺地尔喷雾剂
盐酸氨基葡萄糖胶囊,盐酸氨基葡萄糖胶囊
复方氯己定含漱液,复方氯己定含漱液
升血调元汤,升血调元汤
妇科十味胶囊,妇科十味胶囊
角鲨烯胶丸,角鲨烯胶丸
癃闭舒胶囊,癃闭舒胶囊
小儿消积止咳口服液,小儿消积止咳口服液
齐多拉米双夫定片,齐多拉米双夫定片
仙鹿口服液,仙鹿口服液
阿维A胶囊,阿维A胶囊
注射用门冬酰胺酶,注射用门冬酰胺酶
注射用乙酰谷酰胺,注射用乙酰谷酰胺
胰岛素注射液,胰岛素注射液
辅酶Q10软胶囊,辅酶Q10软胶囊
复方血栓通软胶囊,复方血栓通软胶囊
静注人免疫球蛋白(pH4),静注人免疫球蛋白(pH4)
妇炎康丸,妇炎康丸
阿莫西林克拉维酸钾(4:1)分散片,阿莫西林克拉维酸钾(4:1)分散片
双氯芬酸钠盐酸利多卡因注射液,双氯芬酸钠盐酸利多卡因注射液
鱼鳞病片,鱼鳞病片
脑血康滴丸,脑血康滴丸
红霉素软膏,红霉素软膏
生精片,生精片
花藤子颗粒,花藤子颗粒
盐酸洛美沙星滴耳液,盐酸洛美沙星滴耳液
维酶素片,维酶素片
盐酸替扎尼定片,盐酸替扎尼定片
利肝隆片,利肝隆片
辣椒风湿膏,辣椒风湿膏
生血丸,生血丸
酞丁安滴眼液,酞丁安滴眼液
甲磺酸帕珠沙星氯化钠注射液,甲磺酸帕珠沙星氯化钠注射液
芎菊上清丸,芎菊上清丸
消石片,消石片
小儿珍贝散,小儿珍贝散
氧化锌软膏,氧化锌软膏
曲安奈德氯霉素溶液,曲安奈德氯霉素溶液
注射用普罗碘铵,注射用普罗碘铵
复方磷酸萘酚喹片,复方磷酸萘酚喹片
复方黄松洗液,复方黄松洗液
藤黄健骨丸,藤黄健骨丸
妇科白带片,妇科白带片
复方甲硝唑阴道栓,复方甲硝唑阴道栓
甘露聚糖肽片,甘露聚糖肽片
美诺平颗粒,美诺平颗粒
阿昔洛韦缓释片,阿昔洛韦缓释片
尼古丁咀嚼胶,尼古丁咀嚼胶
养血安神颗粒,养血安神颗粒
日舒安洗液,日舒安洗液
前列通栓,前列通栓
盐酸氟西汀胶囊,盐酸氟西汀胶囊
滋心阴胶囊,滋心阴胶囊
左旋多巴片,左旋多巴片
橘红丸,橘红丸
聚维酮碘溶液,聚维酮碘溶液
注射用醋酸曲普瑞林,注射用醋酸曲普瑞林
布洛芬软胶囊,布洛芬软胶囊
浓缩丸,浓缩丸
肤芩洗剂,肤芩洗剂
复方水杨酸甲酯乳膏,复方水杨酸甲酯乳膏
参归养血片,参归养血片
癫痫宁片,癫痫宁片
复方α-酮酸片,复方α-酮酸片
倍他胡萝卜素咀嚼片,倍他胡萝卜素咀嚼片
碘酸钾片,碘酸钾片
复方碳酸氢钠片,复方碳酸氢钠片
盐酸阿米替林片,盐酸阿米替林片
利巴韦林注射液,利巴韦林注射液
心可舒胶囊,心可舒胶囊
愈风宁心片,愈风宁心片
固本回元口服液,固本回元口服液
雷公藤多甙片,雷公藤多甙片
氢溴酸加兰他敏注射液,氢溴酸加兰他敏注射液
云香精,云香精
尿素乳膏,尿素乳膏
依托芬那酯凝胶,依托芬那酯凝胶
小儿肺热平胶囊,小儿肺热平胶囊
盐酸普罗帕酮注射液,盐酸普罗帕酮注射液
盐酸环丙沙星滴耳液,盐酸环丙沙星滴耳液
头孢克肟片,头孢克肟片
近视乐眼药水,近视乐眼药水
益肾养元颗粒,益肾养元颗粒
元胡止痛片,元胡止痛片
注射用重组人凝血因子VIIa,注射用重组人凝血因子VIIa
洛索洛芬钠胶囊,洛索洛芬钠胶囊
注射用顺铂,注射用顺铂
麦考酚钠肠溶片,麦考酚钠肠溶片
骨苓通痹丸,骨苓通痹丸
复方乌鳢口服液,复方乌鳢口服液
二十五味绿绒蒿丸,二十五味绿绒蒿丸
注射用糜蛋白酶,注射用糜蛋白酶
复方片仔癀含片,复方片仔癀含片
金荞麦片,金荞麦片
银蜜片,银蜜片
复方紫参颗粒,复方紫参颗粒
替勃龙片,替勃龙片
三肾丸,三肾丸
盐酸丁螺环酮片,盐酸丁螺环酮片
递法明片,递法明片
妇科分清丸,妇科分清丸
苦参碱注射液,苦参碱注射液
力加寿片,力加寿片
养荣祛斑膏,养荣祛斑膏
阿魏化痞膏,阿魏化痞膏
去痛片,去痛片
氢溴酸加兰他敏分散片,氢溴酸加兰他敏分散片
止痒消炎水,止痒消炎水
朴实颗粒,朴实颗粒
维生素E胶丸(天然型),维生素E胶丸(天然型)
达那唑软胶囊,达那唑软胶囊
广誉远定坤丹,广誉远定坤丹
克痢痧胶囊,克痢痧胶囊
氢溴酸山莨菪碱片,氢溴酸山莨菪碱片
脑得生片,脑得生片
牛磺酸滴眼液,牛磺酸滴眼液
复方聚乙二醇电解质散,复方聚乙二醇电解质散
七厘胶囊,七厘胶囊
苯磺酸氨氯地平片,苯磺酸氨氯地平片
根痛平片,根痛平片
奥美沙坦酯片,奥美沙坦酯片
抗衰老片,抗衰老片
重组人粒细胞刺激因子注射液,重组人粒细胞刺激因子注射液
复方地西泮片,复方地西泮片
盐酸左旋咪唑搽剂,盐酸左旋咪唑搽剂
毛冬青注射液,毛冬青注射液
仙蟾片,仙蟾片
甲磺酸双氢麦角毒碱片,甲磺酸双氢麦角毒碱片
慢严舒柠,慢严舒柠
阿米卡星洗剂,阿米卡星洗剂
愈伤灵胶囊,愈伤灵胶囊
二维葡醛内酯片,二维葡醛内酯片
阿司待因片,阿司待因片
九味益脑颗粒,九味益脑颗粒
小儿鼻炎片,小儿鼻炎片
氢化泼尼松注射液,氢化泼尼松注射液
注射用还原型谷胱甘肽,注射用还原型谷胱甘肽
维生素C片,维生素C片
熊胆丸,熊胆丸
骨折挫伤胶囊,骨折挫伤胶囊
复方磺胺甲噁唑片,复方磺胺甲噁唑片
断血流分散片,断血流分散片
曲克芦丁氯化钠注射液,曲克芦丁氯化钠注射液
琥乙红霉素胶囊,琥乙红霉素胶囊
复方硫酸氢黄连素软膏,复方硫酸氢黄连素软膏
头孢泊肟酯干混悬剂,头孢泊肟酯干混悬剂
小儿喜食片,小儿喜食片
赛霉安散,赛霉安散
金钱草片,金钱草片
丹红注射液,丹红注射液
妇科断红饮胶囊,妇科断红饮胶囊
安乐片,安乐片
咪喹莫特乳膏,咪喹莫特乳膏
小儿复方磺胺甲噁唑颗粒,小儿复方磺胺甲噁唑颗粒
洛索洛芬钠片,洛索洛芬钠片
小儿健脾散,小儿健脾散
复方酮康唑乳膏,复方酮康唑乳膏
左金丸,左金丸
注射用氨磷汀,注射用氨磷汀
养阴清肺口服液,养阴清肺口服液
复方氟米松软膏,复方氟米松软膏
二维钙赖氨酸片,二维钙赖氨酸片
妇康片,妇康片
尼麦角林片,尼麦角林片
黄连上清丸,黄连上清丸
千喜胶囊,千喜胶囊
乳酸钙口服溶液,乳酸钙口服溶液
乌军治胆胶囊,乌军治胆胶囊
破伤风人免疫球蛋白,破伤风人免疫球蛋白
硫酸沙丁胺醇片,硫酸沙丁胺醇片
小金片,小金片
骨疏康颗粒,骨疏康颗粒
尿素贴膏,尿素贴膏
八正合剂,八正合剂
泼尼松龙片,泼尼松龙片
硝苯地平控释片,硝苯地平控释片
复方骨肽注射液,复方骨肽注射液
聚磺苯乙烯钠散,聚磺苯乙烯钠散
豨蛭络达胶囊,豨蛭络达胶囊
维生素C注射液,维生素C注射液
卡前列素氨丁三醇注射液,卡前列素氨丁三醇注射液
洛伐他汀片,洛伐他汀片
醋酸曲安奈德乳膏,醋酸曲安奈德乳膏
复方紫龙片,复方紫龙片
硫酸锌片,硫酸锌片
毒毛花苷K注射液,毒毛花苷K注射液
暖宫孕子片,暖宫孕子片
保胎灵片,保胎灵片
氨酪酸注射液,氨酪酸注射液
安宫牛黄丸,安宫牛黄丸
盐酸二甲双胍缓释片,盐酸二甲双胍缓释片
罗汉果止咳糖浆,罗汉果止咳糖浆
盐酸克林霉素胶囊,盐酸克林霉素胶囊
肠炎宁片,肠炎宁片
颠茄酊,颠茄酊
盐酸多西环素片,盐酸多西环素片
六神丸,六神丸
五苓片,五苓片
板蓝根滴眼液,板蓝根滴眼液
伤科七味片,伤科七味片
盐酸普萘洛尔片,盐酸普萘洛尔片
复方聚维酮碘搽剂,复方聚维酮碘搽剂
新血宝胶囊,新血宝胶囊
胞磷胆碱钠片,胞磷胆碱钠片
欧文,欧文
托拉塞米注射液,托拉塞米注射液
热炎宁合剂,热炎宁合剂
青蒿琥酯片,青蒿琥酯片
注射用头孢呋辛钠,注射用头孢呋辛钠
卡波姆滴眼液,卡波姆滴眼液
头孢拉定胶囊,头孢拉定胶囊
妇宁康胶囊,妇宁康胶囊
硫酸长春碱注射液,硫酸长春碱注射液
三尖杉酯碱注射液,三尖杉酯碱注射液
氟米龙滴眼液,氟米龙滴眼液
注射用醋酸亮丙瑞林微球,注射用醋酸亮丙瑞林微球
盐酸哌甲酯片,盐酸哌甲酯片
舒肝颗粒,舒肝颗粒
陈香露白露片,陈香露白露片
附桂骨痛胶囊,附桂骨痛胶囊
龟鹿补肾口服液,龟鹿补肾口服液
氨茶碱氯化钠注射液,氨茶碱氯化钠注射液
吡嗪酰胺片,吡嗪酰胺片
呋噻米片,呋噻米片
复方吲哚美辛酊,复方吲哚美辛酊
注射用葡醛酸钠,注射用葡醛酸钠
消癌平口服液,消癌平口服液
维生素B1丸,维生素B1丸
肠炎宁口服液,肠炎宁口服液
琥乙红霉素颗粒,琥乙红霉素颗粒
乳酸菌素颗粒,乳酸菌素颗粒
盐酸氟桂利嗪胶囊,盐酸氟桂利嗪胶囊
腰腿痛丸,腰腿痛丸
十五味黑药胶囊,十五味黑药胶囊
前列倍喜胶囊,前列倍喜胶囊
痔速宁片,痔速宁片
十一味参芪胶囊,十一味参芪胶囊
四环素软膏,四环素软膏
安神补脑液,安神补脑液
肥儿宝颗粒,肥儿宝颗粒
肾上腺色腙片,肾上腺色腙片
复方斑蝥胶囊,复方斑蝥胶囊
雌三醇乳膏,雌三醇乳膏
夏枯草颗粒,夏枯草颗粒
青蒿琥酯阿莫地喹片,青蒿琥酯阿莫地喹片
前列泰片,前列泰片
注射用头孢唑肟钠,注射用头孢唑肟钠
克林霉素磷酸酯溶液,克林霉素磷酸酯溶液
宝宝乐,宝宝乐
